"k0","year","","","hh","mm","fecha","variables","files"
"4","2013","9","21","18","0","2013-09-21 18:00:00","V","MERRA2.2013264.180.resampled.V.tif"
"4","2013","9","22","12","0","2013-09-22 12:00:00","PS","MERRA2.2013265.120.resampled.PS.tif"
"4","2013","9","22","12","0","2013-09-22 12:00:00","RH","MERRA2.2013265.120.resampled.RH.tif"
"4","2013","9","22","12","0","2013-09-22 12:00:00","T","MERRA2.2013265.120.resampled.T.tif"
"4","2013","9","22","12","0","2013-09-22 12:00:00","U","MERRA2.2013265.120.resampled.U.tif"
"4","2013","9","22","12","0","2013-09-22 12:00:00","V","MERRA2.2013265.120.resampled.V.tif"
"4","2013","9","22","15","0","2013-09-22 15:00:00","PS","MERRA2.2013265.150.resampled.PS.tif"
"4","2013","9","22","15","0","2013-09-22 15:00:00","RH","MERRA2.2013265.150.resampled.RH.tif"
"4","2013","9","22","15","0","2013-09-22 15:00:00","T","MERRA2.2013265.150.resampled.T.tif"
"4","2013","9","22","15","0","2013-09-22 15:00:00","U","MERRA2.2013265.150.resampled.U.tif"
"4","2013","9","22","15","0","2013-09-22 15:00:00","V","MERRA2.2013265.150.resampled.V.tif"
"4","2013","9","22","18","0","2013-09-22 18:00:00","PS","MERRA2.2013265.180.resampled.PS.tif"
"4","2013","9","22","18","0","2013-09-22 18:00:00","RH","MERRA2.2013265.180.resampled.RH.tif"
"4","2013","9","22","18","0","2013-09-22 18:00:00","T","MERRA2.2013265.180.resampled.T.tif"
"4","2013","9","22","18","0","2013-09-22 18:00:00","U","MERRA2.2013265.180.resampled.U.tif"
"4","2013","9","22","18","0","2013-09-22 18:00:00","V","MERRA2.2013265.180.resampled.V.tif"
"4","2013","9","23","15","0","2013-09-23 15:00:00","PS","MERRA2.2013266.150.resampled.PS.tif"
"4","2013","9","23","15","0","2013-09-23 15:00:00","RH","MERRA2.2013266.150.resampled.RH.tif"
"4","2013","9","23","15","0","2013-09-23 15:00:00","T","MERRA2.2013266.150.resampled.T.tif"
"4","2013","9","23","15","0","2013-09-23 15:00:00","U","MERRA2.2013266.150.resampled.U.tif"
"4","2013","9","23","15","0","2013-09-23 15:00:00","V","MERRA2.2013266.150.resampled.V.tif"
"4","2013","9","23","18","0","2013-09-23 18:00:00","PS","MERRA2.2013266.180.resampled.PS.tif"
"4","2013","9","23","18","0","2013-09-23 18:00:00","RH","MERRA2.2013266.180.resampled.RH.tif"
"4","2013","9","23","18","0","2013-09-23 18:00:00","T","MERRA2.2013266.180.resampled.T.tif"
"4","2013","9","23","18","0","2013-09-23 18:00:00","U","MERRA2.2013266.180.resampled.U.tif"
"4","2013","9","23","18","0","2013-09-23 18:00:00","V","MERRA2.2013266.180.resampled.V.tif"
"4","2013","9","24","12","0","2013-09-24 12:00:00","PS","MERRA2.2013267.120.resampled.PS.tif"
"4","2013","9","24","12","0","2013-09-24 12:00:00","RH","MERRA2.2013267.120.resampled.RH.tif"
"4","2013","9","24","12","0","2013-09-24 12:00:00","T","MERRA2.2013267.120.resampled.T.tif"
"4","2013","9","24","12","0","2013-09-24 12:00:00","U","MERRA2.2013267.120.resampled.U.tif"
"4","2013","9","24","12","0","2013-09-24 12:00:00","V","MERRA2.2013267.120.resampled.V.tif"
"4","2013","9","24","15","0","2013-09-24 15:00:00","PS","MERRA2.2013267.150.resampled.PS.tif"
"4","2013","9","24","15","0","2013-09-24 15:00:00","RH","MERRA2.2013267.150.resampled.RH.tif"
"4","2013","9","24","15","0","2013-09-24 15:00:00","T","MERRA2.2013267.150.resampled.T.tif"
"4","2013","9","24","15","0","2013-09-24 15:00:00","U","MERRA2.2013267.150.resampled.U.tif"
"4","2013","9","24","15","0","2013-09-24 15:00:00","V","MERRA2.2013267.150.resampled.V.tif"
"4","2013","9","24","18","0","2013-09-24 18:00:00","PS","MERRA2.2013267.180.resampled.PS.tif"
"4","2013","9","24","18","0","2013-09-24 18:00:00","RH","MERRA2.2013267.180.resampled.RH.tif"
"4","2013","9","24","18","0","2013-09-24 18:00:00","T","MERRA2.2013267.180.resampled.T.tif"
"4","2013","9","24","18","0","2013-09-24 18:00:00","U","MERRA2.2013267.180.resampled.U.tif"
"4","2013","9","24","18","0","2013-09-24 18:00:00","V","MERRA2.2013267.180.resampled.V.tif"
"4","2013","9","25","12","0","2013-09-25 12:00:00","PS","MERRA2.2013268.120.resampled.PS.tif"
"4","2013","9","25","12","0","2013-09-25 12:00:00","RH","MERRA2.2013268.120.resampled.RH.tif"
"4","2013","9","25","12","0","2013-09-25 12:00:00","T","MERRA2.2013268.120.resampled.T.tif"
"4","2013","9","25","12","0","2013-09-25 12:00:00","U","MERRA2.2013268.120.resampled.U.tif"
"4","2013","9","25","12","0","2013-09-25 12:00:00","V","MERRA2.2013268.120.resampled.V.tif"
"4","2013","9","25","15","0","2013-09-25 15:00:00","PS","MERRA2.2013268.150.resampled.PS.tif"
"4","2013","9","25","15","0","2013-09-25 15:00:00","RH","MERRA2.2013268.150.resampled.RH.tif"
"4","2013","9","25","15","0","2013-09-25 15:00:00","T","MERRA2.2013268.150.resampled.T.tif"
"4","2013","9","25","15","0","2013-09-25 15:00:00","U","MERRA2.2013268.150.resampled.U.tif"
"4","2013","9","25","15","0","2013-09-25 15:00:00","V","MERRA2.2013268.150.resampled.V.tif"
"4","2013","9","25","18","0","2013-09-25 18:00:00","PS","MERRA2.2013268.180.resampled.PS.tif"
"4","2013","9","25","18","0","2013-09-25 18:00:00","RH","MERRA2.2013268.180.resampled.RH.tif"
"4","2013","9","25","18","0","2013-09-25 18:00:00","T","MERRA2.2013268.180.resampled.T.tif"
"4","2013","9","25","18","0","2013-09-25 18:00:00","U","MERRA2.2013268.180.resampled.U.tif"
"4","2013","9","25","18","0","2013-09-25 18:00:00","V","MERRA2.2013268.180.resampled.V.tif"
"4","2013","9","26","12","0","2013-09-26 12:00:00","PS","MERRA2.2013269.120.resampled.PS.tif"
"4","2013","9","26","12","0","2013-09-26 12:00:00","RH","MERRA2.2013269.120.resampled.RH.tif"
"4","2013","9","26","12","0","2013-09-26 12:00:00","T","MERRA2.2013269.120.resampled.T.tif"
"4","2013","9","26","12","0","2013-09-26 12:00:00","U","MERRA2.2013269.120.resampled.U.tif"
"4","2013","9","26","12","0","2013-09-26 12:00:00","V","MERRA2.2013269.120.resampled.V.tif"
"4","2013","9","26","15","0","2013-09-26 15:00:00","PS","MERRA2.2013269.150.resampled.PS.tif"
"4","2013","9","26","15","0","2013-09-26 15:00:00","RH","MERRA2.2013269.150.resampled.RH.tif"
"4","2013","9","26","15","0","2013-09-26 15:00:00","T","MERRA2.2013269.150.resampled.T.tif"
"4","2013","9","26","15","0","2013-09-26 15:00:00","U","MERRA2.2013269.150.resampled.U.tif"
"4","2013","9","26","15","0","2013-09-26 15:00:00","V","MERRA2.2013269.150.resampled.V.tif"
"4","2013","9","26","18","0","2013-09-26 18:00:00","PS","MERRA2.2013269.180.resampled.PS.tif"
"4","2013","9","26","18","0","2013-09-26 18:00:00","RH","MERRA2.2013269.180.resampled.RH.tif"
"4","2013","9","26","18","0","2013-09-26 18:00:00","T","MERRA2.2013269.180.resampled.T.tif"
"4","2013","9","26","18","0","2013-09-26 18:00:00","U","MERRA2.2013269.180.resampled.U.tif"
"4","2013","9","26","18","0","2013-09-26 18:00:00","V","MERRA2.2013269.180.resampled.V.tif"
"4","2013","9","27","12","0","2013-09-27 12:00:00","PS","MERRA2.2013270.120.resampled.PS.tif"
"4","2013","9","27","12","0","2013-09-27 12:00:00","RH","MERRA2.2013270.120.resampled.RH.tif"
"4","2013","9","27","12","0","2013-09-27 12:00:00","T","MERRA2.2013270.120.resampled.T.tif"
"4","2013","9","27","12","0","2013-09-27 12:00:00","U","MERRA2.2013270.120.resampled.U.tif"
"4","2013","9","27","12","0","2013-09-27 12:00:00","V","MERRA2.2013270.120.resampled.V.tif"
"4","2013","9","27","15","0","2013-09-27 15:00:00","PS","MERRA2.2013270.150.resampled.PS.tif"
"4","2013","9","27","15","0","2013-09-27 15:00:00","RH","MERRA2.2013270.150.resampled.RH.tif"
"4","2013","9","27","15","0","2013-09-27 15:00:00","T","MERRA2.2013270.150.resampled.T.tif"
"4","2013","9","27","15","0","2013-09-27 15:00:00","U","MERRA2.2013270.150.resampled.U.tif"
"4","2013","9","27","15","0","2013-09-27 15:00:00","V","MERRA2.2013270.150.resampled.V.tif"
"4","2013","9","27","18","0","2013-09-27 18:00:00","PS","MERRA2.2013270.180.resampled.PS.tif"
"4","2013","9","27","18","0","2013-09-27 18:00:00","RH","MERRA2.2013270.180.resampled.RH.tif"
"4","2013","9","27","18","0","2013-09-27 18:00:00","T","MERRA2.2013270.180.resampled.T.tif"
"4","2013","9","27","18","0","2013-09-27 18:00:00","U","MERRA2.2013270.180.resampled.U.tif"
"4","2013","9","27","18","0","2013-09-27 18:00:00","V","MERRA2.2013270.180.resampled.V.tif"
"4","2013","9","28","15","0","2013-09-28 15:00:00","PS","MERRA2.2013271.150.resampled.PS.tif"
"4","2013","9","28","15","0","2013-09-28 15:00:00","RH","MERRA2.2013271.150.resampled.RH.tif"
"4","2013","9","28","15","0","2013-09-28 15:00:00","T","MERRA2.2013271.150.resampled.T.tif"
"4","2013","9","28","15","0","2013-09-28 15:00:00","U","MERRA2.2013271.150.resampled.U.tif"
"4","2013","9","28","15","0","2013-09-28 15:00:00","V","MERRA2.2013271.150.resampled.V.tif"
"4","2013","9","28","18","0","2013-09-28 18:00:00","PS","MERRA2.2013271.180.resampled.PS.tif"
"4","2013","9","28","18","0","2013-09-28 18:00:00","RH","MERRA2.2013271.180.resampled.RH.tif"
"4","2013","9","28","18","0","2013-09-28 18:00:00","T","MERRA2.2013271.180.resampled.T.tif"
"4","2013","9","28","18","0","2013-09-28 18:00:00","U","MERRA2.2013271.180.resampled.U.tif"
"4","2013","9","28","18","0","2013-09-28 18:00:00","V","MERRA2.2013271.180.resampled.V.tif"
"4","2013","9","29","12","0","2013-09-29 12:00:00","PS","MERRA2.2013272.120.resampled.PS.tif"
"4","2013","9","29","12","0","2013-09-29 12:00:00","RH","MERRA2.2013272.120.resampled.RH.tif"
"4","2013","9","29","12","0","2013-09-29 12:00:00","T","MERRA2.2013272.120.resampled.T.tif"
"4","2013","9","29","12","0","2013-09-29 12:00:00","U","MERRA2.2013272.120.resampled.U.tif"
"4","2013","9","29","12","0","2013-09-29 12:00:00","V","MERRA2.2013272.120.resampled.V.tif"
"4","2013","9","29","15","0","2013-09-29 15:00:00","PS","MERRA2.2013272.150.resampled.PS.tif"
"4","2013","9","29","15","0","2013-09-29 15:00:00","RH","MERRA2.2013272.150.resampled.RH.tif"
"4","2013","9","29","15","0","2013-09-29 15:00:00","T","MERRA2.2013272.150.resampled.T.tif"
"4","2013","9","29","15","0","2013-09-29 15:00:00","U","MERRA2.2013272.150.resampled.U.tif"
"4","2013","9","29","15","0","2013-09-29 15:00:00","V","MERRA2.2013272.150.resampled.V.tif"
"4","2013","9","29","18","0","2013-09-29 18:00:00","PS","MERRA2.2013272.180.resampled.PS.tif"
"4","2013","9","29","18","0","2013-09-29 18:00:00","RH","MERRA2.2013272.180.resampled.RH.tif"
"4","2013","9","29","18","0","2013-09-29 18:00:00","T","MERRA2.2013272.180.resampled.T.tif"
"4","2013","9","29","18","0","2013-09-29 18:00:00","U","MERRA2.2013272.180.resampled.U.tif"
"4","2013","9","29","18","0","2013-09-29 18:00:00","V","MERRA2.2013272.180.resampled.V.tif"
"4","2013","9","30","15","0","2013-09-30 15:00:00","PS","MERRA2.2013273.150.resampled.PS.tif"
"4","2013","9","30","15","0","2013-09-30 15:00:00","RH","MERRA2.2013273.150.resampled.RH.tif"
"4","2013","9","30","15","0","2013-09-30 15:00:00","T","MERRA2.2013273.150.resampled.T.tif"
"4","2013","9","30","15","0","2013-09-30 15:00:00","U","MERRA2.2013273.150.resampled.U.tif"
"4","2013","9","30","15","0","2013-09-30 15:00:00","V","MERRA2.2013273.150.resampled.V.tif"
"4","2013","9","30","18","0","2013-09-30 18:00:00","PS","MERRA2.2013273.180.resampled.PS.tif"
"4","2013","9","30","18","0","2013-09-30 18:00:00","RH","MERRA2.2013273.180.resampled.RH.tif"
"4","2013","9","30","18","0","2013-09-30 18:00:00","T","MERRA2.2013273.180.resampled.T.tif"
"4","2013","9","30","18","0","2013-09-30 18:00:00","U","MERRA2.2013273.180.resampled.U.tif"
"4","2013","9","30","18","0","2013-09-30 18:00:00","V","MERRA2.2013273.180.resampled.V.tif"
"4","2013","10","1","12","0","2013-10-01 12:00:00","PS","MERRA2.2013274.120.resampled.PS.tif"
"4","2013","10","1","12","0","2013-10-01 12:00:00","RH","MERRA2.2013274.120.resampled.RH.tif"
"4","2013","10","1","12","0","2013-10-01 12:00:00","T","MERRA2.2013274.120.resampled.T.tif"
"4","2013","10","1","12","0","2013-10-01 12:00:00","U","MERRA2.2013274.120.resampled.U.tif"
"4","2013","10","1","12","0","2013-10-01 12:00:00","V","MERRA2.2013274.120.resampled.V.tif"
"4","2013","10","1","15","0","2013-10-01 15:00:00","PS","MERRA2.2013274.150.resampled.PS.tif"
"4","2013","10","1","15","0","2013-10-01 15:00:00","RH","MERRA2.2013274.150.resampled.RH.tif"
"4","2013","10","1","15","0","2013-10-01 15:00:00","T","MERRA2.2013274.150.resampled.T.tif"
"4","2013","10","1","15","0","2013-10-01 15:00:00","U","MERRA2.2013274.150.resampled.U.tif"
"4","2013","10","1","15","0","2013-10-01 15:00:00","V","MERRA2.2013274.150.resampled.V.tif"
"4","2013","10","1","18","0","2013-10-01 18:00:00","PS","MERRA2.2013274.180.resampled.PS.tif"
"4","2013","10","1","18","0","2013-10-01 18:00:00","RH","MERRA2.2013274.180.resampled.RH.tif"
"4","2013","10","1","18","0","2013-10-01 18:00:00","T","MERRA2.2013274.180.resampled.T.tif"
"4","2013","10","1","18","0","2013-10-01 18:00:00","U","MERRA2.2013274.180.resampled.U.tif"
"4","2013","10","1","18","0","2013-10-01 18:00:00","V","MERRA2.2013274.180.resampled.V.tif"
"4","2013","10","2","12","0","2013-10-02 12:00:00","PS","MERRA2.2013275.120.resampled.PS.tif"
"4","2013","10","2","12","0","2013-10-02 12:00:00","RH","MERRA2.2013275.120.resampled.RH.tif"
"4","2013","10","2","12","0","2013-10-02 12:00:00","T","MERRA2.2013275.120.resampled.T.tif"
"4","2013","10","2","12","0","2013-10-02 12:00:00","U","MERRA2.2013275.120.resampled.U.tif"
"4","2013","10","2","12","0","2013-10-02 12:00:00","V","MERRA2.2013275.120.resampled.V.tif"
"4","2013","10","2","15","0","2013-10-02 15:00:00","PS","MERRA2.2013275.150.resampled.PS.tif"
"4","2013","10","2","15","0","2013-10-02 15:00:00","RH","MERRA2.2013275.150.resampled.RH.tif"
"4","2013","10","2","15","0","2013-10-02 15:00:00","T","MERRA2.2013275.150.resampled.T.tif"
"4","2013","10","2","15","0","2013-10-02 15:00:00","U","MERRA2.2013275.150.resampled.U.tif"
"4","2013","10","2","15","0","2013-10-02 15:00:00","V","MERRA2.2013275.150.resampled.V.tif"
"4","2013","10","2","18","0","2013-10-02 18:00:00","PS","MERRA2.2013275.180.resampled.PS.tif"
"4","2013","10","2","18","0","2013-10-02 18:00:00","RH","MERRA2.2013275.180.resampled.RH.tif"
"4","2013","10","2","18","0","2013-10-02 18:00:00","T","MERRA2.2013275.180.resampled.T.tif"
"4","2013","10","2","18","0","2013-10-02 18:00:00","U","MERRA2.2013275.180.resampled.U.tif"
"4","2013","10","2","18","0","2013-10-02 18:00:00","V","MERRA2.2013275.180.resampled.V.tif"
"4","2013","10","3","12","0","2013-10-03 12:00:00","PS","MERRA2.2013276.120.resampled.PS.tif"
"4","2013","10","3","12","0","2013-10-03 12:00:00","RH","MERRA2.2013276.120.resampled.RH.tif"
"4","2013","10","3","12","0","2013-10-03 12:00:00","T","MERRA2.2013276.120.resampled.T.tif"
"4","2013","10","3","12","0","2013-10-03 12:00:00","U","MERRA2.2013276.120.resampled.U.tif"
"4","2013","10","3","12","0","2013-10-03 12:00:00","V","MERRA2.2013276.120.resampled.V.tif"
"4","2013","10","3","15","0","2013-10-03 15:00:00","PS","MERRA2.2013276.150.resampled.PS.tif"
"4","2013","10","3","15","0","2013-10-03 15:00:00","RH","MERRA2.2013276.150.resampled.RH.tif"
"4","2013","10","3","15","0","2013-10-03 15:00:00","T","MERRA2.2013276.150.resampled.T.tif"
"4","2013","10","3","15","0","2013-10-03 15:00:00","U","MERRA2.2013276.150.resampled.U.tif"
"4","2013","10","3","15","0","2013-10-03 15:00:00","V","MERRA2.2013276.150.resampled.V.tif"
"4","2013","10","3","18","0","2013-10-03 18:00:00","PS","MERRA2.2013276.180.resampled.PS.tif"
"4","2013","10","3","18","0","2013-10-03 18:00:00","RH","MERRA2.2013276.180.resampled.RH.tif"
"4","2013","10","3","18","0","2013-10-03 18:00:00","T","MERRA2.2013276.180.resampled.T.tif"
"4","2013","10","3","18","0","2013-10-03 18:00:00","U","MERRA2.2013276.180.resampled.U.tif"
"4","2013","10","3","18","0","2013-10-03 18:00:00","V","MERRA2.2013276.180.resampled.V.tif"
"4","2013","10","4","12","0","2013-10-04 12:00:00","PS","MERRA2.2013277.120.resampled.PS.tif"
"4","2013","10","4","12","0","2013-10-04 12:00:00","RH","MERRA2.2013277.120.resampled.RH.tif"
"4","2013","10","4","12","0","2013-10-04 12:00:00","T","MERRA2.2013277.120.resampled.T.tif"
"4","2013","10","4","12","0","2013-10-04 12:00:00","U","MERRA2.2013277.120.resampled.U.tif"
"4","2013","10","4","12","0","2013-10-04 12:00:00","V","MERRA2.2013277.120.resampled.V.tif"
"4","2013","10","4","15","0","2013-10-04 15:00:00","PS","MERRA2.2013277.150.resampled.PS.tif"
"4","2013","10","4","15","0","2013-10-04 15:00:00","RH","MERRA2.2013277.150.resampled.RH.tif"
"4","2013","10","4","15","0","2013-10-04 15:00:00","T","MERRA2.2013277.150.resampled.T.tif"
"4","2013","10","4","15","0","2013-10-04 15:00:00","U","MERRA2.2013277.150.resampled.U.tif"
"4","2013","10","4","15","0","2013-10-04 15:00:00","V","MERRA2.2013277.150.resampled.V.tif"
"4","2013","10","4","18","0","2013-10-04 18:00:00","PS","MERRA2.2013277.180.resampled.PS.tif"
"4","2013","10","4","18","0","2013-10-04 18:00:00","RH","MERRA2.2013277.180.resampled.RH.tif"
"4","2013","10","4","18","0","2013-10-04 18:00:00","T","MERRA2.2013277.180.resampled.T.tif"
"4","2013","10","4","18","0","2013-10-04 18:00:00","U","MERRA2.2013277.180.resampled.U.tif"
"4","2013","10","4","18","0","2013-10-04 18:00:00","V","MERRA2.2013277.180.resampled.V.tif"
"4","2013","10","5","15","0","2013-10-05 15:00:00","PS","MERRA2.2013278.150.resampled.PS.tif"
"4","2013","10","5","15","0","2013-10-05 15:00:00","RH","MERRA2.2013278.150.resampled.RH.tif"
"4","2013","10","5","15","0","2013-10-05 15:00:00","T","MERRA2.2013278.150.resampled.T.tif"
"4","2013","10","5","15","0","2013-10-05 15:00:00","U","MERRA2.2013278.150.resampled.U.tif"
"4","2013","10","5","15","0","2013-10-05 15:00:00","V","MERRA2.2013278.150.resampled.V.tif"
"4","2013","10","5","18","0","2013-10-05 18:00:00","PS","MERRA2.2013278.180.resampled.PS.tif"
"4","2013","10","5","18","0","2013-10-05 18:00:00","RH","MERRA2.2013278.180.resampled.RH.tif"
"4","2013","10","5","18","0","2013-10-05 18:00:00","T","MERRA2.2013278.180.resampled.T.tif"
"4","2013","10","5","18","0","2013-10-05 18:00:00","U","MERRA2.2013278.180.resampled.U.tif"
"4","2013","10","5","18","0","2013-10-05 18:00:00","V","MERRA2.2013278.180.resampled.V.tif"
"4","2013","10","6","12","0","2013-10-06 12:00:00","PS","MERRA2.2013279.120.resampled.PS.tif"
"4","2013","10","6","12","0","2013-10-06 12:00:00","RH","MERRA2.2013279.120.resampled.RH.tif"
"4","2013","10","6","12","0","2013-10-06 12:00:00","T","MERRA2.2013279.120.resampled.T.tif"
"4","2013","10","6","12","0","2013-10-06 12:00:00","U","MERRA2.2013279.120.resampled.U.tif"
"4","2013","10","6","12","0","2013-10-06 12:00:00","V","MERRA2.2013279.120.resampled.V.tif"
"4","2013","10","6","15","0","2013-10-06 15:00:00","PS","MERRA2.2013279.150.resampled.PS.tif"
"4","2013","10","6","15","0","2013-10-06 15:00:00","RH","MERRA2.2013279.150.resampled.RH.tif"
"4","2013","10","6","15","0","2013-10-06 15:00:00","T","MERRA2.2013279.150.resampled.T.tif"
"4","2013","10","6","15","0","2013-10-06 15:00:00","U","MERRA2.2013279.150.resampled.U.tif"
"4","2013","10","6","15","0","2013-10-06 15:00:00","V","MERRA2.2013279.150.resampled.V.tif"
"4","2013","10","6","18","0","2013-10-06 18:00:00","PS","MERRA2.2013279.180.resampled.PS.tif"
"4","2013","10","6","18","0","2013-10-06 18:00:00","RH","MERRA2.2013279.180.resampled.RH.tif"
"4","2013","10","6","18","0","2013-10-06 18:00:00","T","MERRA2.2013279.180.resampled.T.tif"
"4","2013","10","6","18","0","2013-10-06 18:00:00","U","MERRA2.2013279.180.resampled.U.tif"
"4","2013","10","6","18","0","2013-10-06 18:00:00","V","MERRA2.2013279.180.resampled.V.tif"
"4","2013","10","7","15","0","2013-10-07 15:00:00","PS","MERRA2.2013280.150.resampled.PS.tif"
"4","2013","10","7","15","0","2013-10-07 15:00:00","RH","MERRA2.2013280.150.resampled.RH.tif"
"4","2013","10","7","15","0","2013-10-07 15:00:00","T","MERRA2.2013280.150.resampled.T.tif"
"4","2013","10","7","15","0","2013-10-07 15:00:00","U","MERRA2.2013280.150.resampled.U.tif"
"4","2013","10","7","15","0","2013-10-07 15:00:00","V","MERRA2.2013280.150.resampled.V.tif"
"4","2013","10","7","18","0","2013-10-07 18:00:00","PS","MERRA2.2013280.180.resampled.PS.tif"
"4","2013","10","7","18","0","2013-10-07 18:00:00","RH","MERRA2.2013280.180.resampled.RH.tif"
"4","2013","10","7","18","0","2013-10-07 18:00:00","T","MERRA2.2013280.180.resampled.T.tif"
"4","2013","10","7","18","0","2013-10-07 18:00:00","U","MERRA2.2013280.180.resampled.U.tif"
"4","2013","10","7","18","0","2013-10-07 18:00:00","V","MERRA2.2013280.180.resampled.V.tif"
"4","2013","10","8","12","0","2013-10-08 12:00:00","PS","MERRA2.2013281.120.resampled.PS.tif"
"4","2013","10","8","12","0","2013-10-08 12:00:00","RH","MERRA2.2013281.120.resampled.RH.tif"
